"huc8","population","area_m2","nColleges","nLentic","nLotic","nhdFeatures","padus_area_m2","area_km2","padus_area_km2","popDens","eduDens","parkDens","nSites","siteDens","med_age","med_income","bachDeg25p","vacRecHs","openWater","developed","forest","plantCult","wetland"
"11030015",28156,2099430378.95129,1,72,1177,1249,22214968.3839816,2099.43037895129,22.2149683839816,13.4112568257989,0.000476319677006637,0.0105814265653708,2,0.000952639354013274,41.75,45383.5,0.140345268542199,0.160550458715596,0.000771307365985345,0.00501349787890474,0,0.592749710759738,0
"11030016",49160,1058928161.30859,0,36,480,516,0,1058.92816130859,0,46.4243012852256,0,0,4,0.00377740449839102,36.75,55466,0.156382978723404,0.0900900900900901,0.000765696784073507,0.00459418070444104,0.00689127105666156,0.86676875957121,0
"11030017",75611,2513028190.26305,1,249,1271,1520,65101044.0043936,2513.02819026305,65.1010440043936,30.0876051820515,0.000397926296200969,0.0259054173194847,0,0,38.2,53733,0.169684734287695,0.0850088183421517,0.0145161290322581,0.0116129032258065,0.000645161290322581,0.352258064516129,0.000645161290322581
"11030018",135970,2658327129.12233,2,223,1506,1729,607839.861131349,2658.32712912233,0.607839861131349,51.1487087162563,0.000752352853074301,0.000228655026867229,0,0,37.3,56600,0.196740649121601,0.102850754611515,0.00182315405651778,0.0258280158006685,0.0051656031601337,0.206320267395928,0.000303859009419629
"11040001",14261,4345431411.36773,0,37,893,930,778163651.527668,4345.43141136773,778.163651527668,3.28183755534444,0,0.179076270653353,3,0.000690380244445222,44.6,39975,0.107510288065844,0.287022900763359,0,0,0.160923821940771,0.00186254423542559,0.00149003538834047
"11040002",19230,4272915951.62739,0,24,1006,1030,1650080641.34922,4272.91595162739,1650.08064134922,4.50043956344988,0,0.386172033344294,5,0.00117016109294069,39.65,42271.5,0.125953298215268,0.207772020725389,0,0.000569476082004556,0,0.20083523158694,0.00341685649202733
"11040003",16569,2566443961.90328,0,26,156,182,120095414.34688,2566.44396190328,120.09541434688,6.45601472151856,0,0.0467944814418691,0,0,36.6,45942.5,0.125459169256852,0.144083969465649,0,0.00126103404791929,0,0.71374527112232,0
"11040004",13374,1972646245.06658,0,7,140,147,300757843.194304,1972.64624506658,300.757843194304,6.77972547457368,0,0.152464155165415,4,0.00202773305654963,37.95,45942.5,0.137649558313765,0.215882806476484,0,0.00041101520756268,0,0.50308261405672,0
"11040005",24204,4932477311.66067,0,86,372,458,41873766.5780755,4932.47731166067,41.8737665780755,4.90706768032775,0,0.00848939872041244,2,0.000405475762710937,36.2,41696,0.113352921971923,0.141402714932127,0,0.00164257555847569,0,0.676741130091984,0.000164257555847569
"11040006",51350,4486883381.33638,1,154,731,885,98429215.3905202,4486.88338133638,98.4292153905202,11.4444694982703,0.000222871850015,0.0219371013296102,0,0,33.5,45859,0.115085894819983,0.08714859437751,0.000180603214737222,0.00577930287159111,0,0.554632472458009,0.000722412858948889
"11040007",22795,3742634928.72074,0,246,1089,1335,6337221.10159493,3742.63492872074,6.33722110159493,6.09062877735486,0,0.00169325120464288,0,0,34.4,51638,0.14660569820612,0.109834888729361,0.00021654395842356,0.00173235166738848,0,0.774361195322651,0.00281507145950628
"11040008",24199,4816575716.06875,0,183,2384,2567,29650692.6195705,4816.57571606875,29.6506926195705,5.02410870844796,0,0.00615596937896186,1,0.000207616377058885,42.1,46206.5,0.155666016485245,0.15295887662989,0.000503947589450697,0.000839912649084495,0,0.251133882076264,0.000167982529816899
"11050001",31994,6272335736.40287,1,141,2104,2245,159822509.779971,6272.33573640287,159.822509779971,5.10081114030868,0.000159430241304891,0.0254805413001741,6,0.000956581447829345,43.4,46109,0.140662357212432,0.209391304347826,0.000516929439131559,0.000387697079348669,0.00852933574567072,0.193590074954768,0.00516929439131559
"11050002",395400,8382148655.62367,10,238,2064,2302,118515616.759541,8382.14865562367,118.515616759541,47.1716759323663,0.00119301153091468,0.0141390497387597,18,0.00214742075564642,37.35,50375,0.228385905547701,0.0649094781682641,0.00164378263391994,0.0251402049893638,0.0193386192225875,0.54805646876813,9.66930961129375e-05
"11050003",138252,3586179691.30366,5,146,1411,1557,352617222.511196,3586.17969130366,352.617222511196,38.5513309149721,0.00139424134605547,0.0983267021912701,32,0.008923144614755,36.5,38529,0.148689558683407,0.113946326440827,0.0164934478084049,0.01762313601446,0.231134206958879,0.0390872119295075,0.000903750564844103
"11060001",69629,2468015732.74423,1,101,759,860,226712562.386592,2468.01573274423,226.712562386592,28.21254300619,0.000405183802814775,0.0918602581736812,3,0.00121555140844432,43.7,41148,0.132903253009508,0.176974892835273,0.0321100917431193,0.00720838794233289,0.0206422018348624,0.133682830930537,0.0212975098296199
"11060002",19168,2794919487.78188,1,126,1243,1369,7474030.74042517,2794.91948778188,7.47403074042517,6.85815819875807,0.000357792059618013,0.00267414885226506,6,0.00214675235770808,43.55,41945,0.153024084256176,0.25832492431887,0,0.00173913043478261,0,0.147826086956522,0
"11060003",18895,3313172137.13621,0,155,1845,2000,11041923.8472763,3313.17213713621,11.0419238472763,5.70299375278828,0,0.0033327347298111,0,0,45.1,42170,0.144109504767764,0.247284014485256,0,0.00146771037181996,0.000489236790606654,0.363013698630137,0.00073385518590998
"11060004",77537,6048235746.95523,2,233,1210,1443,215792811.430813,6048.23574695523,215.792811430813,12.8197714579881,0.000330674941201958,0.0356786376158446,2,0.000330674941201958,44.1,41570,0.12711139822538,0.165419276004277,0.00495314591700134,0.00508701472556894,0.000669344042838019,0.621686746987952,0.00829986613119144
"11060005",54963,5238462432.63583,0,119,2169,2288,76354334.7096204,5238.46243263583,76.3543347096204,10.4922008522154,0,0.0145757148574608,1,0.00019089570897177,42.8,41912,0.126606892081668,0.163891323400526,0.000618524818308335,0.00324725529611876,0.000154631204577084,0.755373434359053,0.000927787227462502
"11060006",88703,5531611155.50461,0,238,1584,1822,257966809.429927,5531.61115550461,257.966809429927,16.0356535386132,0,0.0466350222707211,7,0.00126545409704624,41.2,40513,0.13294129473261,0.162630265668575,0.0212423088192206,0.00351596835628479,0.104307061236449,0.264430120128918,0.00336946967477292
"11070101",32038,3102093353.79056,0,548,1662,2210,47893891.4844099,3102.09335379056,47.8938914844099,10.3278645566393,0,0.0154392166908474,1,0.000322362961378343,43.8,40372,0.109020377223882,0.253035143769968,0.00445259298061812,0.00209533787323205,0.0680984808800419,0.38370874803562,0
"11070102",25602,2226791767.69769,0,522,1405,1927,50638860.5240194,2226.79176769769,50.6388605240194,11.497258240033,0,0.0227407255849412,0,0,43.8,39167,0.0948208066509381,0.26401127952062,0.00546050236621769,0.00400436840189298,0.0738987986894795,0.289770658900619,0.00109210047324354
"11070103",75224,3930316835.01811,2,181,1255,1436,229357302.526953,3930.31683501811,229.357302526953,19.139423908468,0.000508864827939701,0.0583559321435459,1,0.00025443241396985,40.8,44886.5,0.10962166843825,0.131835032437442,0.0299524891551332,0.0105350134269779,0.121462507746333,0.778764718033464,0.00351167114232596
"11070104",26689,1815813898.53239,0,106,1133,1239,78811123.1016922,1815.81389853239,78.8111231016922,14.6980921456604,0,0.0434026433905977,2,0.00110143445956465,47.05,49098,0.141341637198501,0.265259117082534,0.0097821253890618,0.00355713650511338,0.124944419742108,0.377056469542019,0.000889284126278346
"11070105",201872,1849594399.0672,2,156,244,400,48091938.6680408,1849.5943990672,48.0919386680408,109.143929124034,0.00108131815332521,0.0260013431551776,16,0.0086505452266017,38.4,53452,0.148323754059122,0.134045933843709,0.00392841553906591,0.0432125709297251,0.250545613269315,0.679615888258402,0.0122217372326495
"11070106",131908,5424365722.66782,2,458,1852,2310,178221331.815801,5424.36572266782,178.221331815801,24.3176818717756,0.000368706702728804,0.0328556998048701,8,0.00147482681091522,41.3,47045,0.169187656155041,0.163348563968668,0.00792701166616811,0.0100209392760993,0.191594376308705,0.312892611426862,0.00403828896201017
"11070107",342903,2945884128.2422,14,139,622,761,116615137.145427,2945.8841282422,116.615137145427,116.400708606489,0.00475239330216079,0.0395857854786063,26,0.00882587327544146,34.95,38356.5,0.145178655695495,0.122106515917882,0.0153592978606692,0.0800877674163466,0.325562260010971,0.130279758639605,0.00109709270433352
"11070201",58079,2927988741.75224,0,403,1603,2006,139738950.058256,2927.98874175224,139.738950058256,19.8358003129626,0,0.0477252347543625,0,0,43.1,48506,0.141333045961528,0.255576976039659,0.0176844432163581,0.00663166620613429,0.00939486045869025,0.326609560652114,0.00884222160817905
"11070202",40284,2433199245.97293,1,81,1345,1426,49484473.3416461,2433.19924597293,49.4844733416461,16.5559808004511,0.000410981550999184,0.0203372056043275,0,0,42.8,50676,0.131955892588929,0.259109311740891,0.013355592654424,0.00400667779632721,0.00233722871452421,0.529215358931553,0
"11070203",55519,2493693879.26014,2,340,1519,1859,2138206.01993724,2493.69387926014,2.13820601993724,22.2637591814085,0.000802023061705306,0.000857445269333391,2,0.000802023061705306,42.05,42025,0.12566290062255,0.237244897959184,0,0.00746753246753247,0.00292207792207792,0.18051948051948,0
"11070204",53018,3526334008.28397,2,474,1959,2433,3994677.90948438,3526.33400828397,3.99467790948438,15.0348775457604,0.00056716124884984,0.00113281325594802,0,0,42.4,42246,0.120673632036948,0.219459123406901,0.00757749712973594,0.0112514351320321,0.0452353616532721,0.782319173363949,0.000459242250287026
"11070205",57097,3691260702.2514,1,244,1656,1900,119557658.430372,3691.2607022514,119.557658430372,15.4681569809401,0.000270910152563885,0.0323893834855529,0,0,43,39638,0.115045596565651,0.162552521008403,0.00219394471259324,0.00680122860903905,0.0201842913558579,0.949539271610355,0.0212812637121544
"11070206",121920,2355272139.01582,3,123,271,394,1367720.37300027,2355.27213901582,1.36772037300027,51.7647188111968,0.00127373815972433,0.00058070587697428,27,0.011463643437519,40.2,36429,0.0936223151886229,0.532105489465386,0.0749656121045392,0.0165061898211829,0.208046767537827,0.676753782668501,0.0185694635488308
"11070207",329679,6707881983.53929,9,320,1421,1741,69108018.2594818,6707.88198353929,69.1080182594818,49.1480024259537,0.00134170517938232,0.0103025095595105,154,0.0229580664027641,37.85,38379,0.115446347934731,0.0983872839076459,0.00108682526264944,0.0281366984663688,0.133800265668397,0.824055065813307,0.010385219176428
"11070208",187062,2656130370.25131,1,42,639,681,53919214.2850775,2656.13037025131,53.9192142850775,70.4265129811008,0.000376487544135639,0.0202999125679121,57,0.0214597900157314,36.9,42923.5,0.141073871409029,0.269966828272518,0.00609570252971655,0.0112770496799756,0.578177384943614,0.404145077720207,0
"11070209",194573,5764748583.19162,4,227,1102,1329,399519838.501374,5764.74858319162,399.519838501374,33.7522091713279,0.000693872411307385,0.0693039484265213,21,0.00364283015936377,38.55,41965,0.112686502394647,0.396070776399471,0.0268296109004074,0.00575923584773143,0.360303413400758,0.594325045652479,0.000561876668071358
"11080001",29444,4468314806.50262,0,88,924,1012,319758543.481534,4468.31480650262,319.758543481534,6.58950885849648,0,0.0715613284489709,0,0,46.85,43748.5,0.14109223641724,0.713801288572397,0.00162778079218665,0.00198950985711701,0.381624163501537,0.00361729064930367,0.00126605172725628
"11080002",26842,2718191725.73233,0,68,500,568,461930516.145333,2718.19172573233,461.930516145333,9.87494728421641,0,0.169940373143061,2,0.000735783271307385,46.3,40544.5,0.179730479987887,0.805079808924618,0.00417287630402385,0.000894187779433681,0.516244411326379,0.00953800298062593,0.00327868852459016
"11080003",19983,5320308485.5685,0,306,984,1290,1181508319.40456,5320.3084855685,1181.50831940456,3.755985212926,0,0.222075152711434,0,0,45,37784,0.105080667987546,0.685370741482966,0.00121654501216545,0.000152068126520681,0.132755474452555,0.000304136253041363,0.00334549878345499
"11080004",31001,3773970078.7786,0,146,622,768,459828831.828255,3773.9700787786,459.828831828255,8.21442654628388,0,0.121842203893962,6,0.0015898377238703,44.15,37697,0.127768389219959,0.713252140359339,0.00215146299483649,0.000215146299483649,0.388339070567987,0.00774526678141136,0.00839070567986231
"11080005",8929,2634498286.06981,0,42,400,442,282538807.19995,2634.49828606981,282.53880719995,3.38926012866018,0,0.107245773775562,0,0,44.1,35948.5,0.0874282067645182,0.522427440633245,0.00368437212158428,0.000307031010132023,0.0377648142462389,0,0.00214921707092416
"11080006",20894,5797852977.66861,1,49,979,1028,709505157.234762,5797.85297766861,709.505157234762,3.60374781500612,0.000172477640231939,0.122373775252242,0,0,41.3,35369,0.106199610786767,0.475870646766169,0.00335242352283839,0.00153652744796759,0.0106160078223216,0.00866042743399916,0.000279368626903198
"11080007",22521,5506534282.95235,0,174,666,840,1447182881.76951,5506.53428295235,1447.18288176951,4.08986829878144,0,0.262811926232773,0,0,46.15,37672,0.120534583227768,0.685182492365857,0.000441371193173459,0,0.0014712373105782,0.00102986611740474,0
"11080008",5971,2087389048.28944,0,20,454,474,214794913.781913,2087.38904828944,214.794913781913,2.86051131910128,0,0.102901236335379,0,0,43.85,37163.5,0.133596253389204,0.545722713864307,0,0,0.000388802488335925,0.0590979782270607,0
"11090101",24225,4793416696.32935,0,104,1045,1149,166671640.302185,4793.41669632935,166.671640302185,5.05380640463633,0,0.034770947501772,0,0,39.9,51111,0.147500151874127,0.43943763518385,0,0,0,0.0262134280399121,0.000338237781160156
"11090102",17853,3886189300.31113,0,56,515,571,363200719.842199,3886.18930031113,363.200719842199,4.59396046367857,0,0.0934593484195742,1,0.000257321484550415,40.6,44487.5,0.140899878394812,0.506995884773663,0,0,0,0.0745988747655761,0
"11090103",17927,2834718320.56456,0,94,218,312,364547728.56299,2834.71832056456,364.54772856299,6.32408513747132,0,0.128601041563236,6,0.00211661241840955,39.9,45500,0.10985868102288,0.28740157480315,0.00028587764436821,0.00457404230989136,0,0.246426529445397,0
"11090104",21703,2366754910.36154,0,114,99,213,404265411.324926,2366.75491036154,404.265411324926,9.16993977914033,0,0.170810002148964,0,0,42.3,43479,0.11805420790478,0.677605779153767,0,0.000341997264021888,0.00649794801641587,0.271203830369357,0
"11090105",140601,5238633620.53123,1,246,976,1222,217514724.889671,5238.63362053123,217.514724889671,26.8392504963426,0.000190889470888135,0.0415212707445675,29,0.00553579465575591,37.05,45214,0.145132488159807,0.12625,0.00324926504719171,0.0114497911186755,0,0.0857187064830574,0.00789107225746558
"11090106",66555,7133386262.21743,1,234,956,1190,30249296.2389408,7133.38626221743,30.2492962389408,9.33007095837696,0.000140185875717481,0.00424052408309342,86,0.0120559853117034,39.9,46116,0.10755958012344,0.257884972170686,0.000340986587860877,0.00613775858149579,0,0.0642191407137986,0.0109115708115481
"11090201",44925,5290031251.16344,1,42,1727,1769,119363190.7641,5290.03125116344,119.3631907641,8.49238839375847,0.000189034800083661,0.0225637969034395,10,0.00189034800083661,40.1,44083,0.145178430633163,0.14013206162876,0,0.00244648318042814,0.0157492354740061,0.229357798165138,0
"11090202",336733,4747192639.25898,4,131,1399,1530,79405432.8209332,4747.19263925898,79.4054328209332,70.9330809993341,0.000842603261329708,0.0167268191655538,18,0.00379171467598369,36.3,46477,0.171600722469944,0.117120244376562,0.00204638472032742,0.0266030013642565,0.228171896316508,0.177182810368349,0
"11090203",236072,2530823492.58112,4,101,367,468,117592000.711686,2530.82349258112,117.592000711686,93.2787295091988,0.00158051322493474,0.0464639280678389,16,0.00632205289973898,35.6,51162.5,0.149309357643241,0.119829877724615,0.0115273775216138,0.021453730387448,0.592379122638489,0.0454691002241434,0.00128081972462376
"11090204",97124,5130267238.45372,3,336,2511,2847,684849704.977112,5130.26723845372,684.849704977112,18.9315673990647,0.000584764859326161,0.133492013796835,7,0.00136445133842771,41.9,35000,0.0950554576552296,0.528512396694215,0.0536700868192581,0.0074191002367798,0.564483030781374,0.240568271507498,0.00773480662983426
"11100101",27433,7075786104.52207,1,157,944,1101,531948669.141632,7075.78610452207,531.948669141632,3.87702505343792,0.000141327053309442,0.0751787379216662,1,0.000141327053309442,38.7,44613,0.146913869983572,0.208050847457627,0,0.00148639378001372,0.00308712554310542,0.244683283786874,0.000457351932311914
"11100102",30654,3511229290.12101,0,266,672,938,187783782.097751,3511.22929012101,187.783782097751,8.73027577157844,0,0.0534809226575116,2,0.000569601081201699,34.4,44646,0.150212119624993,0.113510798593672,0,0.00207086976530142,0,0.529452369995398,0
"11100103",31558,5081821185.43463,0,113,271,384,389178269.886057,5081.82118543463,389.178269886057,6.20997844049504,0,0.0765824407599206,7,0.00137745893540355,37.9,47250,0.131510934393638,0.234725578184329,0.000159616919393456,0.000478850758180367,0,0.357861133280128,0
"11100104",45706,5016505148.26315,0,365,246,611,22093826.2115257,5016.50514826315,22.0938262115257,9.11112390980495,0,0.00440422675917619,17,0.00338881342639225,37.1,50571,0.128667855768894,0.23474801061008,0.00113085621970921,0.00306946688206785,0,0.637318255250404,0
"11100201",29147,4612234820.42154,0,311,1572,1883,141008526.823108,4612.23482042154,141.008526823108,6.319496108686,0,0.0305727119960948,2,0.000433629266043572,43,49163.5,0.138384048187766,0.228707306528318,0.00105540897097625,0.00263852242744064,0,0.260158311345646,0.000175901495162709
"11100202",10837,2156483297.5568,0,167,93,260,0,2156.4832975568,0,5.02531135403545,0,0,9,0.0041734614917707,40.6,51213,0.149992984425424,0.326955074875208,0.00413533834586466,0,0,0.395864661654135,0.00037593984962406
"11100203",16110,2823127478.92458,0,30,644,674,75486773.9475694,2823.12747892458,75.4867739475694,5.70643731828108,0,0.02673870539361,17,0.00602169052829164,44.4,49926,0.149780123131047,0.242271293375394,0.00286944045911047,0.00229555236728837,0.000860832137733142,0.102152080344333,0.000860832137733142
"11100301",188191,4813328508.37201,6,62,738,800,230078880.078799,4813.32850837201,230.078880078799,39.0978923779401,0.0012465386456719,0.0478003692618557,12,0.0024930772913438,36.7,49840,0.163518644727875,0.0940504521656354,0.00706832716257152,0.0213732749915853,0.0274318411309324,0.311174688657018,0.00185122854257826
"11100302",521078,4842694418.48668,20,245,661,906,217947124.017452,4842.69441848668,217.947124017452,107.60084262406,0.00412993227977616,0.0450053431382027,19,0.00392343566578736,35.4,34454.5,0.102037950097116,0.156378600823045,0.0214297672861209,0.0691444835091244,0.375355767620961,0.188682404152018,0.00184162062615101
"11100303",405593,6569697384.50816,10,464,3042,3506,341519348.530634,6569.69738450816,341.519348530634,61.7369379838436,0.00152214012529417,0.0519840303962801,25,0.00380535031323541,37.4,40020,0.179994240902309,0.174083916607404,0.0136969397828233,0.0286278381046397,0.435463968410661,0.164610069101678,0.0104886475814413
"11110101",565520,3424836100.51925,13,90,1391,1481,30287265.553266,3424.83610051925,30.287265553266,165.123230251591,0.00379580208174897,0.00884342043365931,31,0.0090515280410937,37.6,48462,0.198270839458,0.0741732602962061,0.0276334435521965,0.106754841757204,0.382144544166273,0.442135096835144,0
"11110102",112169,2064424036.51991,3,94,1032,1126,346640998.201341,2064.42403651991,346.640998201341,54.3342830812454,0.00145318982288989,0.167911723594194,4,0.00193758643051985,38.9,37201,0.116506571607391,0.413573883161512,0.0352388410336727,0.0223179326546594,0.33672670321065,0.582223962411903,0.0062646828504307
"11110103",432603,4283457414.31937,12,54,2127,2181,255649965.635369,4283.45741431937,255.649965635369,100.993883715018,0.00280147526619143,0.0596830879608479,23,0.00536949426020024,33.2,43073.5,0.164721540889472,0.152259668982077,0.0139648990375543,0.0403849782977921,0.477637290054727,0.464615965276467,0.000566144555576524
"11110104",253883,4564895739.401,5,403,2217,2620,499647325.68181,4564.895739401,499.64732568181,55.6163852349702,0.00109531526795749,0.109454268882683,3,0.000657189160774493,37.3,37270,0.0989362732047341,0.203417523316768,0.047965890922011,0.0197193107123823,0.50257594599396,0.401669923609878,0.0090602238408243
"11110105",155451,4934408355.86997,5,499,3307,3806,1041663017.28896,4934.40835586997,1041.66301728896,31.5034729168849,0.00101329270692645,0.211101907698782,25,0.00506646353463227,38.65,37701.5,0.0994223138566872,0.145037292025244,0.00789214074317659,0.0113449523183163,0.57267346267675,0.367642222952976,0.00920749753370602
"11110201",154959,3330800742.23899,1,155,1552,1707,1288080993.43991,3330.80074223899,1288.08099343991,46.5230471564731,0.000300228106508645,0.386718117690238,4,0.00120091242603458,38.8,42212,0.101047406886309,0.194689239332096,0.0210909090909091,0.0116363636363636,0.623757575757575,0.314666666666666,0.00872727272727272
"11110202",135789,4830608236.33346,3,274,2507,2781,2025938751.49158,4830.60823633346,2025.93875149158,28.1101247206639,0.000621039805595386,0.419396202791496,7,0.00144909287972257,40,35085.5,0.112930670229653,0.287829708468302,0.0348583877995643,0.00703871292106586,0.610189374895256,0.330316742081448,0.0048600636835931
"11110203",209104,2951467838.68545,6,317,1669,1986,308260117.655884,2951.46783868545,308.260117655884,70.8474601211079,0.00203288679664974,0.104442987186057,8,0.00271051572886632,37.3,42483,0.146418633019479,0.211556006082108,0.0400878638110928,0.029379461834157,0.382207578253707,0.489566172432729,0.0398132894014278
"11110204",67962,2846607912.25695,0,196,1318,1514,1061774351.67513,2846.60791225695,1061.77435167513,23.8747316437113,0,0.372996346670482,1,0.000351295306843697,40.4,40476,0.0775190346854268,0.211119602598395,0.00684540787221905,0.00256702795208214,0.583856246434684,0.340844266970907,0.033656588705077
"11110205",76365,1961308301.62953,0,67,1433,1500,12548098.7038855,1961.30830162953,12.5480987038855,38.9357450516846,0,0.00639782062486558,0,0,39.5,44149,0.138597680073345,0.474869229019786,0.00494845360824742,0.00329896907216495,0.305979381443299,0.654432989690721,0.014020618556701
"11110206",49789,2887103280.53504,0,44,1776,1820,1655796107.82992,2887.10328053504,1655.79610782992,17.2453130913879,0,0.57351467784106,1,0.000346367934511397,45.1,35450,0.105190292632608,0.295837563451777,0.00812552535724293,0.000280190529560101,0.782291958531802,0.150182123844214,0.0151302885962454
"11110207",429684,2845031320.42386,18,353,1533,1886,236185550.095039,2845.03132042386,236.185550095039,151.029620277075,0.00632681962788315,0.083016854120204,35,0.0123021492764395,37.6,43104,0.179325561597665,0.105229914098029,0.0631399317406143,0.128555176336746,0.404721274175199,0.28811149032992,0.0850398179749715
"11120101",54033,4964288452.53951,1,389,172,561,167021482.903236,4964.28845253951,167.021482903236,10.8843393200407,0.00020143873780913,0.0336445967030371,8,0.00161150990247304,33.3,39510,0.155564014718944,0.293654955427373,0,0.00473083197389885,0,0.431647634584013,0.000489396411092985
"11120102",50060,2588531337.05684,0,188,43,231,5739322.52748041,2588.53133705684,5.73932252748041,19.3391516198209,0,0.00221721191677981,2,0.000772638898115099,35.1,52504.5,0.217245641425969,0.152610441767068,0,0.00468603561387066,0,0.493908153701968,0.000937207122774133
"11120103",178472,5576695060.45792,3,573,569,1142,105801050.358563,5576.69506045792,105.801050358563,32.0031843350146,0.000537953029074834,0.0189719985065627,15,0.00268976514537417,36,49805,0.161030721765958,0.146542380229785,0.000581395348837209,0.0177325581395349,0.0223837209302325,0.180959302325581,0.00116279069767442
"11120104",35849,3304448169.68529,0,696,75,771,0,3304.44816968529,0,10.8487100293706,0,0,3,0.000907867167511275,35.3,39055,0.126246869095223,0.2,0.00049055678194751,0.00122639195486878,0.0049055678194751,0.448368898700025,0
"11120105",23995,3729401620.86777,0,123,621,744,54791158.9792028,3729.40162086777,54.7911589792028,6.43400803650017,0,0.0146916756491498,17,0.00455837202002513,42.7,37824,0.118220261077404,0.270969498910675,0.000434310532030402,0.001085776330076,0.000868621064060804,0.218458197611292,0.001085776330076
"11120201",16654,1917936812.90143,1,116,341,457,2198493.86130677,1917.93681290143,2.19849386130677,8.68328919283115,0.000521393610714011,0.00114628065247933,6,0.00312836166428407,42.6,49372.5,0.123529411764706,0.376602564102564,0.00294365012615643,0.00252312867956266,0,0.138351555929352,0
"11120202",35136,3230829337.52518,2,80,1021,1101,15773821.9492445,3230.82933752518,15.7738219492445,10.8752262435856,0.000619036102207739,0.0048822826281896,12,0.00371421661324644,40.85,36060,0.120749630402644,0.221416620189626,0,0.00426278836509528,0.000501504513540622,0.380391173520562,0.00501504513540622
"11120301",69593,3052322656.36154,0,383,292,675,57317725.0196857,3052.32265636154,57.3177250196857,22.8000142301328,0,0.018778396477917,10,0.0032761936157563,34.5,41458,0.0887643231804777,0.247562852744997,0.00636604774535809,0.00557029177718833,0,0.357559681697613,0.00053050397877984
"11120302",41318,4285422603.90985,0,174,1088,1262,77217728.8845702,4285.42260390985,77.2177288845702,9.64152285991657,0,0.0180186964091056,8,0.00186679371894411,42,40626.5,0.0989326619623418,0.194650107475519,0.00302800908402725,0.00189250567751703,0.00378501135503407,0.173732021196063,0.00340651021953066
"11120303",79240,3585203070.04699,1,167,1395,1562,92104044.3230767,3585.20307004699,92.1040443230767,22.1019558590753,0.000278924228408321,0.0256900494961,0,0,39.7,40121,0.118373558620959,0.0880132850241546,0.0069914298601714,0.0121786197564276,0.006765899864682,0.649751917004962,0.0013531799729364
"11120304",28270,2404657983.97215,0,54,846,900,96709703.8267494,2404.65798397215,96.7097038267494,11.7563496299386,0,0.0402176544320864,0,0,42.6,39712,0.100328199949508,0.274886877828054,0,0.00101112234580384,0,0.139871924502865,0
"11130101",26582,3402239505.54754,0,103,640,743,14091974.8266684,3402.23950554754,14.0919748266684,7.81308898349354,0,0.00414197025332598,9,0.0026453164115357,40.35,38739,0.122044155553065,0.175908810844116,0.000238322211630124,0.00333651096282173,0,0.472354623450905,0
"11130102",50138,1994629582.43801,0,74,161,235,126920.712666027,1994.62958243801,0.126920712666027,25.1364967417745,0,6.36312194422051e-05,4,0.00200538487708121,39.45,41049.5,0.114570869933172,0.0720338983050847,0,0.00853658536585366,0.00040650406504065,0.61829268292683,0.000813008130081301
"11130103",28654,3866816792.44434,0,495,1140,1635,5594904.45854634,3866.81679244434,5.59490445854634,7.4102295345332,0,0.00144690187274418,1,0.000258610648933245,41.65,34642.5,0.11095041322314,0.20890069744271,0.000628930817610063,0.00146750524109015,0.00251572327044025,0.288259958071279,0
"11130104",13982,3547959758.47606,0,291,1148,1439,114496446.818969,3547.95975847606,114.496446818969,3.94085642222888,0,0.0322710669266858,65,0.0183203881737146,40.8,33970,0.117077943254702,0.3095703125,0.00297960119184048,0.000458400183360073,0.00137520055008022,0.153564061425625,0
"11130105",24553,2078326374.13114,1,127,260,387,7790375.26638071,2078.32637413114,7.79037526638071,11.8138326615157,0.00048115638258118,0.00374838878212164,18,0.00866081488646125,40.2,36295,0.101059494702526,0.183734939759036,0,0.00584339696143358,0.00818075574600701,0.403194390338917,0
"11130201",88355,6010110717.73031,0,318,696,1014,19328278.5651695,6010.11071773031,19.3282785651695,14.7010602881817,0,0.00321596048274943,26,0.00432604343266055,43.5,41769,0.114126203137684,0.327848101265823,0.00350498786734969,0.00283095173901321,0.131167430574278,0.0971960097061202,0
"11130202",136914,2071136863.67751,4,89,685,774,340403377.39777,2071.13686367751,340.40337739777,66.1057230939801,0.0019313064578927,0.164355810264199,10,0.00482826614473174,35.4,40755.5,0.131152578026212,0.0894278135657446,0.0128805620608899,0.0382513661202186,0.0226385636221702,0.238095238095238,0
"11130203",38246,2848783747.29627,0,171,560,731,382191612.718575,2848.78374729627,382.191612718575,13.4253784746907,0,0.134159573565844,13,0.00456335094313075,40.05,39636.5,0.138387159156836,0.0981154651510619,0.00113733295422235,0.00255899914700028,0.00995166334944555,0.373898208700597,0
"11130204",12181,2840772367.21814,0,69,382,451,0,2840.77236721814,0,4.28791836352886,0,0,2,0.000704033882855078,42.2,33813,0.132066781807714,0.400738998992274,0.00198750709823964,0.000851788756388415,0.000851788756388415,0.143952299829642,0
"11130205",4266,1787162877.50515,0,21,262,283,0,1787.16287750515,0,2.38702361922113,0,0,3,0.00167863826949447,41.1,33813,0.113753213367609,0.24969696969697,0,0,0.00543232231779086,0.0334993209597103,0
"11130206",140527,2646745184.86174,2,150,330,480,22197479.6812522,2646.74518486174,22.1974796812522,53.0942686903729,0.000755645088707123,0.00838670825140719,133,0.0502503983990237,37.9,42125,0.137292637360164,0.153786104605777,0.0214132762312634,0.0376261853777914,0.00367084735393087,0.194860813704497,0.0104007341694708
